Location Id,Depot Id,Product Code,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
3054,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3054,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3055,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3055,30103,8,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00
3058,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3058,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3062,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3062,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3073,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3075,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3075,30103,8,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
3076,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3080,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3080,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3083,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3083,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3084,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3095,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3095,30053,8,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00
3097,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3097,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3099,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3099,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3102,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3102,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3115,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3123,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3123,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3124,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3124,30103,8,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
3125,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3126,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3127,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3127,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3132,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3133,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3133,30103,8,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
3134,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3134,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3143,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3143,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3149,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3149,30103,8,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
3151,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3151,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3153,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3153,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3165,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3178,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3178,30103,8,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00
3186,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3186,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3188,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3190,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3190,30103,8,09:30,09:30,09:30,09:30,09:30,09:30,09:30,09:30
3195,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3195,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3199,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3199,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3211,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3211,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3212,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3217,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3217,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3220,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3220,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3230,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3230,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3239,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3242,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3242,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3244,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3247,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3247,30102,10,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3248,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3248,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3258,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3262,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3263,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3265,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3265,30102,10,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3268,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3268,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3269,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3278,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3278,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3284,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3284,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3290,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3293,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3297,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3309,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3309,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3311,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3311,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3312,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3312,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3316,34515,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3316,34515,8,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
3324,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3324,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3326,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3326,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3327,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3328,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3335,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3335,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3338,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3338,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3339,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3339,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3343,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3343,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3351,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3367,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3367,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3370,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3374,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3376,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3376,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3381,30052,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3381,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3384,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3384,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3385,34515,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3385,34515,8,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00
3388,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3388,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3390,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3390,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3391,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3391,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3395,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3395,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3398,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3404,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3404,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3405,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3406,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3406,30103,8,09:30,09:30,09:30,09:30,09:30,09:30,09:30,09:30
3411,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3411,30053,8,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00
3418,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3418,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3423,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3423,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3425,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3425,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3430,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3431,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3432,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3432,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3440,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3442,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3442,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3443,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3443,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3447,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3447,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3450,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3450,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3451,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3451,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3455,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3455,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3456,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3456,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3460,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3460,30103,8,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
3461,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3461,30103,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3461,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3462,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3462,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3463,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3465,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3465,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3469,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3469,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3470,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
3470,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3481,30052,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3481,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3485,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
3485,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
3493,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
3493,30103,8,09:30,09:30,09:30,09:30,09:30,09:30,09:30,09:30
4335,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4335,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4338,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4338,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4341,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4341,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4343,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4343,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4343,30103,10,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
4357,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4377,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4377,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4380,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4380,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4395,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4395,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4403,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4403,30103,10,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
4403,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4409,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4409,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4413,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4413,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4423,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4423,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4431,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4431,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4432,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4432,30103,8,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
4432,30103,10,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
4445,34515,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4445,34515,8,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00
4466,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4466,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4469,34515,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4469,34515,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4477,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4477,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4480,30053,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
4480,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4503,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4503,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4512,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4540,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4540,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4541,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4541,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4555,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4558,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4558,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4573,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4573,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4579,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4579,30103,8,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00
4611,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4611,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4614,34515,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4614,34515,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4615,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4615,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4622,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4622,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4626,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4626,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4642,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4642,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4877,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4877,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4890,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4891,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
4891,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4893,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4893,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4933,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4933,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4936,30102,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
4936,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4937,30103,1,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4937,30103,8,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00
4940,30102,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
4940,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4943,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4943,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4949,30102,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
4949,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4950,30102,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
4950,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
4954,30102,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
4954,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5000,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5002,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5002,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5007,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5007,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5008,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5008,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5009,30052,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5009,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5012,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
5012,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5014,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5015,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5017,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5017,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5020,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
5020,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5025,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5025,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5026,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5026,30053,8,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5027,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5027,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5028,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5028,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5028,30103,10,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
5033,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5034,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5034,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5035,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5035,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5036,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5044,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5044,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5045,30053,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5045,30053,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5047,30052,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5047,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5049,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5050,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5050,30103,10,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
5050,30103,8,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
5051,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
5051,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5054,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
5054,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5055,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5055,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5056,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5056,30102,10,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5058,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5058,30103,8,00:01,00:01,00:01,00:01,00:01,00:01,00:01,00:01
5062,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5062,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5063,34515,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5063,34515,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5064,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5067,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5072,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5072,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5073,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5073,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5074,30102,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5074,30102,10,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5075,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5075,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5076,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
5076,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5088,30053,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
5088,30053,1,23:15,23:15,23:15,23:15,23:15,23:15,23:15,23:15
5089,30103,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5089,30103,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
