Location Id,Depot Id,Schedule OTB with Wave,Loading Time - Fixed,Unloading Time - Fixed,Loading Time - Variable,Unloading Time - Variable,RSU Percentage Override,Balance Profile,First Balance Load Percentage
5688,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5692,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5714,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5727,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5736,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5777,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5784,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5841,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5842,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5870,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5878,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5906,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5907,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5909,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5911,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5912,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5915,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5923,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5926,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5928,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5932,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5933,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5939,37198,2,00:20:00,00:20:00,00:03:00,00:03:00,,Default,
5945,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5946,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5949,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5953,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5956,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5958,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5983,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5989,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6005,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6018,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6026,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6031,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6033,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6038,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6039,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6041,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6042,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6044,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6057,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6063,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6069,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6075,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6077,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6079,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6101,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6105,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6126,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6150,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6162,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6172,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6179,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6200,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6206,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6212,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6217,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6230,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6231,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6234,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6235,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6244,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6248,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6278,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6289,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6291,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6318,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6319,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6339,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6346,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6349,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6363,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6364,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6365,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6371,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6390,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6408,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6413,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6422,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6431,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6434,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6440,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
6483,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6499,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6545,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6554,37198,2,00:20:00,00:20:00,00:02:45,00:02:45,,Default,
6555,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6560,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6567,37198,2,00:20:00,00:20:00,00:04:15,00:04:15,,Default,
6568,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6585,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6593,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6600,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6601,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6608,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6611,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6626,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
6629,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6634,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
6639,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6640,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6663,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6665,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6666,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6668,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6699,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6724,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6740,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6773,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6776,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6779,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6787,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6791,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6793,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6811,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6812,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6814,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
6816,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6845,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6851,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6860,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6898,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6976,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6977,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
6982,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
6997,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
57842,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57846,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57903,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57911,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57914,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57920,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57921,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57925,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57941,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57953,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57955,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57960,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57972,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57984,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57993,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57995,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
57996,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
58001,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
58013,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
58018,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
58020,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
58022,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
380,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
996,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
3786,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
1431100,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
2232300,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
5297700,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
5644199,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
5797002,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6092300,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6109400,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
12022020,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
13032020,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
17052019,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
23042020,37198,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
