Location Id,Product Code,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
2531,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2531,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2535,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2535,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2535,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2541,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2541,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2541,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2556,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2556,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2556,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2560,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2560,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2560,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2572,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2572,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2572,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2577,1,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
2577,8,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
2577,10,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
2596,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2596,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2596,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2675,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2680,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2680,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2680,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2683,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2688,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2700,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2723,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2723,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2723,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2803,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2803,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2803,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2812,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2821,1,05:30,05:30,05:30,05:30,05:30,05:30,07:30,07:30
2821,8,05:30,05:30,05:30,05:30,05:30,05:30,07:30,07:30
2821,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2822,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2857,1,06:30,06:30,06:30,06:30,06:30,06:30,09:30,09:30
2857,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2857,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2860,1,06:30,06:30,06:30,06:30,06:30,06:30,08:30,08:30
2860,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2860,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2902,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2902,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2902,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2903,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2903,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2903,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2906,1,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
2906,8,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
2906,10,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
2934,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2965,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2965,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2965,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3003,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3003,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3003,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3007,1,06:30,06:30,06:30,06:30,06:30,06:30,08:30,08:30
3007,8,06:30,06:30,06:30,06:30,06:30,06:30,08:30,08:30
3007,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3038,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3038,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3038,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3052,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3066,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3066,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3066,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3068,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3068,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3068,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3070,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3070,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3070,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3077,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3077,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3077,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3078,1,05:30,05:30,05:30,05:30,05:30,05:30,07:30,07:30
3078,8,05:30,05:30,05:30,05:30,05:30,05:30,07:30,07:30
3078,10,05:30,05:30,05:30,05:30,05:30,05:30,07:30,07:30
3112,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3112,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3112,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3116,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3116,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3116,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3137,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3137,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3137,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3148,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3148,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3148,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3179,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3179,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3179,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3180,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3180,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3180,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3189,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3189,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3189,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3205,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3205,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3205,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3232,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3232,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3232,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3235,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3235,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3235,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3246,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3246,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3246,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3257,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3257,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3257,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3283,1,07:30,07:30,07:30,07:30,07:30,07:30,08:30,08:30
3283,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3283,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3292,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3292,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3292,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3295,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3300,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3304,1,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
3304,8,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
3304,10,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
3330,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3330,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3330,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3355,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3355,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3355,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3381,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3386,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3386,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3386,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3389,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3389,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3389,10,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
3399,1,07:30,07:30,07:30,07:30,07:30,07:30,09:30,09:30
3399,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3399,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3400,1,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
3400,8,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
3400,10,06:30,06:30,06:30,06:30,06:30,06:30,06:30,06:30
3401,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3401,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3401,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
3402,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3402,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3402,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3446,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3446,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3446,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3481,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4342,1,07:30,07:30,07:30,07:30,07:30,07:30,09:30,09:30
4342,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
4342,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
4356,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4356,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4356,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4376,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4376,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4376,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4387,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4387,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4387,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4392,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4392,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4392,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4490,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4490,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4490,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4498,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4498,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4498,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4502,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4502,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4502,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4564,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4616,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4616,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4616,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4619,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4619,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4619,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4647,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4647,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4647,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4791,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4791,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4791,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4808,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4808,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4808,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4817,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4817,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4817,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4836,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4836,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4836,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4857,1,04:00,04:00,04:00,04:00,07:30,07:30,08:30,08:30
4857,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
4857,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
4875,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4875,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4875,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4894,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4894,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4894,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4935,1,02:00,02:00,02:00,02:00,02:00,02:00,02:00,02:00
4935,8,02:00,02:00,02:00,02:00,02:00,02:00,02:00,02:00
4935,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5001,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5001,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5001,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5003,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5003,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5003,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5009,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5047,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5061,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5061,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5061,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5069,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5069,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5069,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5102,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5102,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5102,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5122,1,07:00,07:00,07:00,07:00,07:00,07:00,10:00,10:00
5122,8,07:00,07:00,07:00,07:00,07:00,07:00,10:00,10:00
5122,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5145,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5145,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5145,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5214,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5214,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5214,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5226,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5226,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5226,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5233,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5233,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5233,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5234,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5234,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5234,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5238,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5238,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5238,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5242,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5311,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5311,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5311,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5337,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
5337,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
5337,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5346,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5346,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5346,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5356,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5356,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5356,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5371,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5374,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5374,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5374,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5420,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5420,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5420,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5424,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5424,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5424,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5444,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5444,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5444,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5470,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5470,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5470,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5510,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5510,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5510,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5511,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5511,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5511,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5514,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5514,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5514,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5530,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5530,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5530,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5537,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5537,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5537,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5560,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5560,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5560,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5601,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5601,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5601,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5608,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5608,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5608,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5645,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5645,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5645,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5649,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5649,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5649,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5651,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5651,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5651,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5686,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5686,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5686,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5687,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5687,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5687,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5708,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5708,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5708,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5710,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5710,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5710,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5729,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5729,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5729,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5735,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5735,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5735,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5857,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
5857,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
5857,10,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
5863,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5863,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5863,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5882,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5882,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5882,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5904,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5904,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5904,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5942,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5942,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5942,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5998,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5998,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5998,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5999,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5999,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
5999,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
6071,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6071,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6071,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6093,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6093,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6093,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6094,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6094,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6094,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6104,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6104,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6104,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6133,1,06:30,06:30,06:30,06:30,06:30,06:30,09:30,09:30
6133,8,06:30,06:30,06:30,06:30,06:30,06:30,09:30,09:30
6133,10,06:30,06:30,06:30,06:30,06:30,06:30,09:30,09:30
6147,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6147,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6147,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
